timestamp_s,resp_phase,subject_id,session_id,presence,label,breath_rpm,range_m,quality,signal_source,device_id
0.0000,0.000000,S001,S001_ENTRY_EXIT_03,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.1000,0.000000,S001,S001_ENTRY_EXIT_03,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.2000,0.000000,S001,S001_ENTRY_EXIT_03,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.3010,0.000000,S001,S001_ENTRY_EXIT_03,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.4010,0.010000,S001,S001_ENTRY_EXIT_03,1,PRESENCE_TRANSITION,3.00,0.6888,,MR60BHA2_breath_phase,safenest-node-01
0.5010,0.010000,S001,S001_ENTRY_EXIT_03,1,PRESENCE_TRANSITION,3.00,0.6888,,MR60BHA2_breath_phase,safenest-node-01
0.6010,0.010000,S001,S001_ENTRY_EXIT_03,1,PRESENCE_TRANSITION,3.00,0.6888,,MR60BHA2_breath_phase,safenest-node-01
0.7010,0.010000,S001,S001_ENTRY_EXIT_03,1,PRESENCE_TRANSITION,3.00,0.6888,,MR60BHA2_breath_phase,safenest-node-01
0.8010,0.010000,S001,S001_ENTRY_EXIT_03,1,PRESENCE_TRANSITION,3.00,0.6888,,MR60BHA2_breath_phase,safenest-node-01
0.9010,0.020000,S001,S001_ENTRY_EXIT_03,1,PRESENCE_TRANSITION,2.00,0.6888,,MR60BHA2_breath_phase,safenest-node-01
1.0010,0.030000,S001,S001_ENTRY_EXIT_03,1,PRESENCE_TRANSITION,2.00,0.6888,,MR60BHA2_breath_phase,safenest-node-01
1.1010,0.050000,S001,S001_ENTRY_EXIT_03,1,PRESENCE_TRANSITION,2.00,0.6888,,MR60BHA2_breath_phase,safenest-node-01
1.2010,0.080000,S001,S001_ENTRY_EXIT_03,1,PRESENCE_TRANSITION,2.00,0.6888,,MR60BHA2_breath_phase,safenest-node-01
1.3010,0.120000,S001,S001_ENTRY_EXIT_03,1,PRESENCE_TRANSITION,2.00,0.6888,,MR60BHA2_breath_phase,safenest-node-01
1.4010,0.140000,S001,S001_ENTRY_EXIT_03,1,PRESENCE_TRANSITION,2.00,0.6888,,MR60BHA2_breath_phase,safenest-node-01
1.5010,0.160000,S001,S001_ENTRY_EXIT_03,1,PRESENCE_TRANSITION,2.00,0.6888,,MR60BHA2_breath_phase,safenest-node-01
